id,train_id,timestamp,current_station,next_station,status,speed_kmph,position_m,delayed_minutes,actual_arrival,actual_departure,eta,etd,train_no,from_code,to_code
"7442","2","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","2","1","enroute","56.23","52037.28","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 10:19:47 GMT+0530 (India Standard Time)","Fri Sep 19 2025 18:22:50 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"7443","1","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","3","1","enroute","95.37","88709.41","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:29:42 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:12:38 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"7444","2","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","2","1","enroute","44.50","23319.35","15","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:10:09 GMT+0530 (India Standard Time)","Fri Sep 19 2025 17:11:33 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"7445","2","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","2","1","enroute","103.64","134048.05","9","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:21:51 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:07:42 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"7446","2","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","3","1","enroute","113.16","66653.71","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:55:34 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:07:14 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"7447","2","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","3","1","enroute","52.17","52001.06","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 10:13:54 GMT+0530 (India Standard Time)","Fri Sep 19 2025 18:24:27 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"7448","2","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","3","1","enroute","45.97","110691.29","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:11:26 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:02:14 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"7449","2","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","3","1","enroute","72.23","1663.34","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:44:35 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:52:11 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"7450","2","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","2","1","enroute","101.53","24678.63","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:03:47 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:19:47 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"7451","2","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","3","1","enroute","117.66","4299.37","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:42:54 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:53:03 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"7452","2","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","3","1","enroute","98.85","40480.29","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:01:15 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:12:20 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"7453","1","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","2","1","enroute","93.11","131512.76","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:22:02 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:51:22 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"7454","2","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","3","1","enroute","81.48","116044.41","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:23:29 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:49:13 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"7455","1","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","2","1","enroute","63.42","117885.10","24","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:10:20 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:00:17 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"7456","2","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","3","1","enroute","51.38","95465.98","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 11:45:59 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:00:41 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"7457","2","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","3","1","enroute","81.42","85504.92","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:03:42 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:31:27 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"7458","2","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","3","1","enroute","47.02","160360.75","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 11:05:39 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:07:53 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"7459","1","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","3","1","enroute","85.89","46984.49","24","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:04:45 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:24:35 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"7460","1","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","2","1","enroute","110.79","128214.35","5","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:37:29 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:56:14 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"7461","2","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","3","1","enroute","115.73","95645.57","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:53:41 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:54:53 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"7462","2","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","3","1","enroute","116.52","20835.78","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:55:08 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:32:17 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"7463","2","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","3","1","enroute","90.01","265076.59","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 11:35:00 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:06:27 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"7464","2","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","2","1","enroute","70.46","58519.55","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:34:52 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:13:27 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"7465","1","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","2","1","enroute","54.71","51737.37","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:17:35 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:23:50 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"7466","1","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","2","1","enroute","74.47","3281.76","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:55:49 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:39:41 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"7467","1","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","2","1","enroute","84.29","227413.54","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 11:42:48 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:13:28 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"7468","2","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","2","1","enroute","45.07","494.33","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:47:31 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:49:58 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"7469","2","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","2","1","enroute","119.22","55935.10","16","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:37:20 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:48:40 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"7470","1","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","3","1","enroute","83.96","101775.45","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:28:03 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:57:22 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"7471","1","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","2","1","enroute","106.61","14682.41","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:59:06 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:30:47 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"7472","1","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","3","1","enroute","88.37","16018.34","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:34:09 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:53:07 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"7473","2","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","2","1","enroute","80.41","46885.18","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:46:16 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:16:54 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"7474","1","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","3","1","enroute","92.85","81464.13","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:55:40 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:49:51 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"7475","2","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","2","1","enroute","82.64","2451.39","3","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:46:07 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:53:15 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"7476","1","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","2","1","enroute","91.15","89636.77","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:08:56 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:30:13 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"7477","1","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","3","1","enroute","68.86","14456.84","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:09:12 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:16:22 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"7478","2","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","3","1","enroute","90.79","19995.92","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:26:49 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:58:07 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"7479","1","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","2","1","enroute","52.41","53001.12","24","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:15:10 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:46:18 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"7480","1","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","2","1","enroute","112.60","171197.79","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:24:51 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:42:05 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"7481","1","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","2","1","enroute","104.89","52190.23","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:43:25 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:24:53 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"7482","1","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","2","1","enroute","112.75","22663.47","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:19:58 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:06:07 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"7483","1","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","3","1","enroute","46.38","55485.29","3","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:23:30 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:05:53 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"7484","1","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","2","1","enroute","40.99","53322.91","25","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:51:23 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:53:43 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"7485","1","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","2","1","enroute","100.39","120947.32","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:29:52 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:56:00 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"7486","2","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","3","1","enroute","107.56","11030.64","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:52:49 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:39:10 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"7487","1","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","3","1","enroute","62.55","130780.61","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:32:22 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:00:21 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"7488","2","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","3","1","enroute","114.00","97028.66","20","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:36:37 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:30:28 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"7489","1","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","2","1","enroute","52.91","18818.65","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:17:10 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:59:39 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"7490","1","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","2","1","enroute","108.87","189705.99","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:08:09 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:45:27 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"7491","2","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","3","1","enroute","109.69","137467.87","27","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:49:19 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:00:38 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"7492","2","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","2","1","enroute","57.95","58802.02","12","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:40:06 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:09:10 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"7493","1","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","3","1","enroute","82.13","26177.24","22","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:41:11 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:59:51 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"7494","1","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","3","1","enroute","52.60","19987.51","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:59:04 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:16:17 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"7495","2","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","3","1","enroute","48.69","143375.74","1","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 09:13:55 GMT+0530 (India Standard Time)","Fri Sep 19 2025 17:28:32 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"7496","2","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","3","1","enroute","63.17","61557.91","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 10:50:43 GMT+0530 (India Standard Time)","Fri Sep 19 2025 17:48:58 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"7497","2","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","3","1","enroute","54.55","35436.77","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 11:54:12 GMT+0530 (India Standard Time)","Fri Sep 19 2025 17:04:58 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"7498","1","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","3","1","enroute","40.29","64708.31","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:58:41 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:03:06 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"7499","2","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","3","1","enroute","89.77","35704.07","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:45:32 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:28:46 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"7500","2","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","3","1","enroute","119.04","10706.60","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:30:17 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:02:28 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"7501","2","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","3","1","enroute","74.18","281241.57","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 10:53:08 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:57:32 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"7502","2","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","2","1","enroute","102.17","10627.05","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:07:01 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:24:54 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"7503","1","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","3","1","enroute","58.36","144347.34","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 11:07:36 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:02:08 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"7504","1","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","3","1","enroute","41.49","17404.97","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:02:43 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:10:16 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"7505","2","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","2","1","enroute","73.48","48155.42","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 11:40:31 GMT+0530 (India Standard Time)","Fri Sep 19 2025 17:18:18 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"7506","1","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","2","1","enroute","106.07","49900.65","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:51:23 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:18:33 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"7507","1","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","2","1","enroute","87.83","225573.46","24","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:05:41 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:22:22 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"7508","2","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","3","1","enroute","59.09","89421.52","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 10:39:32 GMT+0530 (India Standard Time)","Fri Sep 19 2025 17:27:50 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"7509","1","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","2","1","enroute","107.64","114989.65","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:47:01 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:47:02 GMT+0530 (India Standard Time)","null","12986","AII","JP"
"7510","2","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","2","1","enroute","43.48","12668.12","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 11:23:01 GMT+0530 (India Standard Time)","Fri Sep 19 2025 17:57:40 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"7511","1","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","3","1","enroute","89.40","70664.96","10","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:05:11 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:55:32 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"7512","2","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","2","1","enroute","111.30","31461.30","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:35:01 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:46:11 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"7513","1","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","3","1","enroute","112.98","16008.40","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 14:23:29 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:06:10 GMT+0530 (India Standard Time)","null","12986","NDLS","JP"
"7514","2","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","3","1","enroute","102.67","260.31","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:30:19 GMT+0530 (India Standard Time)","Fri Sep 19 2025 17:07:41 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"7515","2","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","3","1","enroute","106.41","139315.55","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:38:54 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:40:42 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"7516","2","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","2","1","enroute","50.55","139346.92","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 10:07:36 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:45:09 GMT+0530 (India Standard Time)","null","FRT7890","AII","JP"
"7517","2","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","3","1","enroute","42.92","60411.56","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:26:40 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:47:01 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"7518","2","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","3","1","enroute","115.34","65187.17","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:01:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:03:10 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"7519","2","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","3","1","enroute","45.23","40264.89","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 13:29:16 GMT+0530 (India Standard Time)","Fri Sep 19 2025 15:15:28 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
"7520","2","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","3","1","enroute","90.63","100663.77","0","Fri Sep 19 2025 14:49:05 GMT+0530 (India Standard Time)","Fri Sep 19 2025 12:09:26 GMT+0530 (India Standard Time)","Fri Sep 19 2025 16:22:04 GMT+0530 (India Standard Time)","null","FRT7890","NDLS","JP"
